Fecha;Comprobante;Proveedor;Descripcion producto;Importe;Moneda;Gerencia;Tipocompra
8/2/2023;OC-00012838;BIMONT SRL - Bimont;"Conjunto de ventilación	LÍNEA:	BANDEJA FANCOIL	Modelo:	BFC 8815MP DUPLEX C/ROTOR 270X75+75X12.7 C/M MONOF DOBLE EJE 1/2HP DAVICA FI6551 C/BANDEJA DE 1000X310MM CHAPA SAE1010 PINT. EPOXI NEGRA HORNEADO 200º DISEÑO BIMONT";$ 570.394,00;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Compras Menores
8/2/2023;OC-00012839;BRENKIER, MARIO JOSE;Sillas ergonómicas para oficinas del NOC de FO;$ 968.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
8/2/2023;OC-00012841;CABALLITO CARS SA;AF287KB - SERVICE 50000 KM + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B9NL168864 -GARANTIA;$ 76.200,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
8/2/2023;OC-00012842;Peugeot Rapide Challans - Challans SA;AC856ZE - PROVISION Y REEMPLAZO DE BATERIA X AGOTAMIENTO - BENAVIDEZ-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446546-;$ 57.263,80;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
8/2/2023;OC-00012843;EXPONENCIAR S.A.;"PARTICIPACIÓN EN EXPO AGRO 2023	- ESTAND 300M2: $2.015.000+IVA	- CHARLA AUDITORIO PRINCIPAL: $100.000+IVA	- INSTALACION Y COLOCACION DE 20 BANDERAS: $170.000+IVA";$ 2.764.850,00;Pesos;Gerencia de Relaciones Institucionales;Contratacion directa - Inciso I
8/2/2023;OC-00012844;SOLO JUEGA SRL;Torneo Interno de Ping Pong en ARSAT. Todo s/ especificaciones adjuntas.;$ 210.540,00;Pesos;Subgerencia de RRHH y RSE;Contratacion directa - Inciso A
8/2/2023;OC-00012833;MARMAQ Revisión Técnica Jurisdicción Nacional;AD072JD - VERIFICACION TECNICA VEHICULAR - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P 5 PAX--2018-8AEGC9HPAJG530402-;$ 15.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
8/2/2023;OC-00012834;Nacion Seguros S.A.;Renovación de Póliza RC EDT/UTT;$ 20.000,00;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;
9/2/2023;OC-00012847;NUEVOS RUMBOS S.R.L. DR. FIX MECÁNICA INTEGRAL;AC787OZ - PROV Y REEMPLAZO DE BUJES D PARR SUP + AMORT DEL + JUEGO DE PASTILLAS, RECTIF CAMPANAS, ENCINTADO DE PATINES + ALIN Y BAL + CORREC COMBA - SALTA-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446749-;$ 65.776,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
9/2/2023;OC-00012848;M2MDataGlobal SAS;Sim multicarrier para 11 rastreadores 5MB mensuales en pool - abono mensual;$ 239,64;Dólares;Subgerencia de Servicios Corporativos y Logistica;
9/2/2023;OC-00012845;Carlos Vicente De Chiara  Taller Carlitos;AD027DQ - REEMPLAZO DE CABLE DE EMBRAGUE - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 112 09-2018-8AEGC9HPAJG530386-;$ 19.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
10/2/2023;OC-00012849;IOMAQ SA;Cable UTP Cat 6e de 4 pares x 305mts;$ 35.000,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
10/2/2023;OC-00012850;MARMAQ Revisión Técnica Jurisdicción Nacional;AC787OL - VERIFICACION TECNICA VEHICULAR - BENAVIDEZ;$ 15.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
10/2/2023;OC-00012852;GRUPO TAM  SRL;Film Stretch Embalaje De 10 Cm. - 100 unidades;$ 42.834,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
13/2/2023;OC-00012853;Farmacia San Pedro SCS ;Vacunas Antigripales Tetravalentes 2023 para el personal de ARSAT.  ;$ 1.320.000,00;Pesos;Subgerencia de RRHH y RSE;Compras Menores
13/2/2023;OC-00012855;SARTHOU AUTOMOTORES S.A.;AD803LW - SERVICE 110000 + ALIN ROT Y BAL - BENAVIDEZ-TOYOTA COROLLA XEI PACK 1.8 CVT--2019-9BRBU3HE2K0190149-GARANTIA;$ 46.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/2/2023;OC-00012858;XINOXIA SA;AF234YP - SERVICE 30000 KM + ALIN ROT Y BAL - ROSARIO-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL158303-GARANTIA;$ 86.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/2/2023;OC-00012859;FEMOTORS S.A.;AF217VR - SERVICE 40000 KM + ALIN ROT Y BAL - CONCORDIA-NISSAN FRONTIER CD S 2.3 D 4X4 MT - CUPULA--2022-8ANBD33B9NL168850-GARANTIA;$ 75.595,61;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/2/2023;OC-00012854;Vertiv Cono Sur Limitada Sucursal Argentina;Equipos de UPS Emerson;$ 10.851,32;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso B
13/2/2023;OC-00012857;EMPACK INC SRL;Cinta de Prevención Rollo x 600 mts-6.000 rollos;$ 210,00;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso J
13/2/2023;OC-00012856;PUSSETTO SALTA SA;AB973UI - REPARACION DE CABLEADO ELECTRICO - JUJUY-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K1JJ046668-;$ 26.224,32;Pesos;Subgerencia de Servicios Corporativos y Logistica;
14/2/2023;OC-00012866;DEDICADO CARRIER INTERNACIONAL ZF SA;Hardware-para dar cumplimiento a la Orden de Servicio Nro. 4, en el marco del Contrato General de Prestación de Servicios sobre Red Federal de Fibra Óptica (Id_14941) de fecha 27/07/2021, suscripto entre Optinet Argentina S.A. y ARSAT.;$ 269.949,81;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
14/2/2023;OC-00012869;VOXSUR SRL;Central Telefónica - Plataforma de Contac center por 12 meses;$ 5.793,48;Dólares;Gerencia Comercial;Contratacion directa - Inciso F
14/2/2023;OC-00012864;EMPACK INC SRL;Cinta de prevención rollo x 600mts;$ 45.000,00;Dólares;Gerencia de Desarrollo de Red Terrestre;Contratacion directa - Inciso J
14/2/2023;OC-00012860;IOMAQ SA;Cargador de flote según pliego Marca Megared Mod. PCM 412A;$ 131.850,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
14/2/2023;OC-00012861;SUPERMERCADOS MAYORISTAS MAKRO SA;YERBA PLAYADITO X1K;$ 360.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
14/2/2023;OC-00012862;DESTEFANO NORA EDITH - NEUMATICOS CENTRO;Cubiertas AT/R 245 70 R16 PIRELLI SCORPION ATR ;$ 444.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
14/2/2023;OC-00012863;INDUGROUP S.A.;Cubiertas AT/R 245 70 R16 BRIDGESTONE DUELER;$ 1.623.668,80;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
14/2/2023;OC-00012865;Derka y Vargas S.A.;AD803LS - SERVICE 120000 KM + ALIN ROT Y BAL - SAENZ PEÑA CHACO-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB9L1559219-GARANTIA;$ 97.010,14;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
14/2/2023;OC-00012867;SARTHOU AUTOMOTORES S.A.;AD803LX - PROVISION Y REEMPLAZO DE PASTILLAS Y DISCOS DE FRENO TRASEROS, URGENTE USO DIRECTIVO - BENAVIDEZ-TOYOTA COROLLA XEI PACK 1.8 CVT--2019-9BRBU3HE9K0190505-GARANTIA;$ 100.973,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
14/2/2023;OC-00012868;Alem Sur SA;AD803LZ - SERVICE 120000 KM + ALIN ROT Y BAL - VILLA MARIA, CORDOBA-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CBXL1559214-GARANTIA;$ 84.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
14/2/2023;OC-00012870;FUNDACION ARGENTINA PARA LA PROMOCION DE INVERSIONES Y COMERCIO INTERNACIONAL;CONVENIO ARSAT - FUNDACION ARGENTINA PARA LA PROMOCIÓN DE INVERSIONES Y COMERCIO INTERNACIONAL;$ 75.000.000,00;Pesos;Gerencia de Relaciones Institucionales;Contratacion directa - Inciso B
14/2/2023;OC-00012871;MARMAQ Revisión Técnica Jurisdicción Nacional;AD404CP - VERIFICACION TECNICA VEHICULAR - BENAVIDEZ-IVECO TECTOR 170E28T MLL--2019-8ATM1RMHOKX108756-;$ 47.749,96;Pesos;Subgerencia de Servicios Corporativos y Logistica;
15/2/2023;OC-00012872;AUTOSSAN SA;AF234YV - SERVICE 30000 KM + ALIN ROT Y BAL - BAHIA BLANCA /VIEDMA-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B4NL186771-GARANTIA;$ 92.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
15/2/2023;OC-00012874;NUEVOS RUMBOS S.R.L. DR. FIX MECÁNICA INTEGRAL;AC787OZ - ADICIONALES SURGIDOS DE LA OC 12761 - SALTA-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446749-;$ 65.776,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
15/2/2023;OC-00012875;AEROLINEAS ARGENTINAS;JET PAQ;$ 46.028,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
17/2/2023;OC-00012876;Mach Electronics S.A.;Ampliación orden de compra OC-00012333;$ 41.078,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso I
17/2/2023;OC-00012877;Mach Electronics S.A.;Amplaición orden de compra OC-00012378;$ 38.636,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso I
22/2/2023;OC-00012887;ALAMBRES RUMBOS SA;Hilo detección ;$ 40.710,00;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso J
22/2/2023;OC-00012889;ALAMBRES RUMBOS SA;Hilo detección ;$ 23.460,00;Dólares;Gerencia de Desarrollo de Red Terrestre;Contratacion directa - Inciso J
22/2/2023;OC-00012878;XINOXIA SA;AF234YB - SERVICE 30000 KM + ALIN ROT Y BAL - ROSARIO-NISSAN FRONTIER CD S 2.3 D 4X4 MT - CUPULA--2022-8ANBD33B7NL168815-GARANTIA;$ 86.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
22/2/2023;OC-00012880;ELEVA MUNDO S.R.L.;"Contratación de service preventivo completo para autoelevadores de los depósitos Benavidez y Pacheco	Marca Toyota Y Clark";$ 240.790,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
22/2/2023;OC-00012883;Bono Neumaticos SA;AC787ON - SERVICE 270000 KM + ALIN ROT Y BAL + LAVADO INTEGRAL + LUZ DE PATENTE TRAS Y LUZ BAJA DEL IZQ - CERES, SANTA FE-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447140-;$ 63.606,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
22/2/2023;OC-00012884;CABALLITO CARS SA;AF287LC - SERVICE 30000 KM  + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL147012 -GARANTIA;$ 101.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
22/2/2023;OC-00012885;XINOXIA SA;AF287KI - SERVICE 20000 KM+ ALIN ROT Y BAL - ROSARIO-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B8NL204267 -GARANTIA;$ 77.300,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
22/2/2023;OC-00012888;FIANI AUTOMOTORES SA;AF287KO - SERVICIO 40000 KM + ALIN ROT Y BAL - JUJUY-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B1NL204224 -GARANTIA;$ 79.199,92;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
22/2/2023;OC-00012890;ARCASTI DANIEL GUSTAVO;Destornilladores aislados a 1000 V-IEC, 3 planos y 3 phillips;$ 6.106,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
22/2/2023;OC-00012891;IOMAQ SA;SOLDADOR 60W PROSKIT LAPIZ. CERAMICA + DESOLDADOR A PISTON;$ 14.778,38;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
23/2/2023;OC-00012900;ISP SUR SAS;CARGOS DE CONEXION - Altas de Servicios - Conectividad de Internet para 10 Predios Escolares en Tolhuin, Tierra del Fuego - Ministerio de Educación de la Nación - Contratación a 6 meses. Plazo de Implementación: 45 días corridos.;$ 221.070,00;Pesos;Gerencia Comercial;Contratacion directa - Inciso I
23/2/2023;OC-00012901;TV FUEGO S.A.;CARGOS DE CONEXION - Altas de Servicios - Conectividad de Internet para 57 Predios Escolares en Rio Grande, Tierra del Fuego - Ministerio de Educación de la Nación - Contratación a 6 meses. Plazo de Implementación: 15 días corridos (56 predios) y 30 días corridos (1 predio).;$ 712.500,00;Pesos;Gerencia Comercial;Contratacion directa - Inciso I
23/2/2023;OC-00012893;KYOTO AUTOMOTORES SA;AF234YL - SERVICE 20000 KM + ALIN ROT Y BAL - CORRIENTES-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL158298-GARANTIA;$ 54.599,99;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
23/2/2023;OC-00012894;BLOISE GENARO Y BLOISE ANGEL SOCIEDAD LEY 19550 CAP I SECCION IV - SOLO DEPORTES;Premios (Giftcards) para ganadores Torneo Interno Ping Pong ARSAT. Todo según especificaciones adjuntas.;$ 45.000,00;Pesos;Subgerencia de RRHH y RSE;Compras Menores
23/2/2023;OC-00012896;Rojas & Silva Cons y Asoc SRL;Auditoría anual de superficie de tanques aéreos (x3) y subterráneos (x2) de la ETB;$ 84.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
23/2/2023;OC-00012898;NÉSTOR JULIO GUERECHET S.A.;NESTOR JULIO GUERECHET  S.A Redeterminacion R1 OC 10820-11848;$ 4.210.161,49;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso I
23/2/2023;OC-00012899;NÉSTOR JULIO GUERECHET S.A.;Corrimiento de la traza ruta Provincial N°3 - Pcia Santa Fe - Tramo Cañada Ombú - Los Amores;$ 1.163.652,97;Pesos;;Contratacion directa - Inciso I
23/2/2023;OC-00012897;SOLUCIONES TOK S.A.;2 CARTELES QR 20X15;$ 7.018,00;Pesos;Gerencia de Relaciones Institucionales;
24/2/2023;OC-00012903;Fabrica S.R.L.;R2;$ 29.582.476,10;Pesos;Gerencia de Operaciones Terrestres;Licitacion Publica Nacional
24/2/2023;OC-00012904;PICHETTI S.A.;AD803LT - SERVICE 110000 KM + ALIN ROT Y BAL - PERGAMINO-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CBXL1559195-GARANTIA;$ 76.700,14;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
24/2/2023;OC-00012905;NUEVOS RUMBOS S.R.L. DR. FIX MECÁNICA INTEGRAL;AB973UM - ADICIONALES SURGIDOS DE OC 12805 - SALTA-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K9JJ041153-;$ 69.232,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
24/2/2023;OC-00012906;AMIUN SA;AD803LR - SERVICE 130000 KM + ALIN ROT Y BAL - RECONQUISTA,  SANTA FE -TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB2L1559207-GARANTIA;$ 56.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
24/2/2023;OC-00012907;PORTICO CONSTRUCCIONES S.R.L.;Ejecución de la infraestructura necesaria para el suministro  de energía eléctrica al nodo ubicado en la localidad de Colpes, dpto Pomán Provincia de Catamarca;$ 15.713,06;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso I
24/2/2023;OC-00012908;PORTICO CONSTRUCCIONES S.R.L.;Ejecución de la infraestructura necesaria para el suministro  de energía eléctrica al nodo ubicado en la localidad de Santa Rosa, dpto Tinogasta, Provincia de Catamarca;$ 8.091,27;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso I
24/2/2023;OC-00012902;Guspamar SA;AB973TU - Diagn x enc luz de engranaje y motor, vehiculo limitado -regeneracion filtro part - SANTA ROSA-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K3JJ044632-;$ 17.599,96;Pesos;Subgerencia de Servicios Corporativos y Logistica;
27/2/2023;OC-00012913;FUSION PARTNERS SA;"Tareas de relevamiento del Cable Submarino ubicado en el Estrecho de Magallanes. 		Relevamiento del cable submarino de ARSAT ubicado en el Estrecho de Magallanes.	Disponibilidad de buque con tripulación completa	Equipos de medición y filmación con sus respectivos operadores.	Verificación radiográfica en aguas bajas del estado de la fibra óptica al ingreso del lecho submarino.	Verificación radiográfica en aguas bajas del estado de la fibra óptica al egreso del lecho submarino.	";$ 529.779,25;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso I
27/2/2023;OC-00012909;AUTOSSAN SA;AF287KU - SERVICE 20000 KM + ALIN ROT Y BAL - BAHIA BLANCA-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B2NL158239 -GARANTIA;$ 120.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
27/2/2023;OC-00012910;VERNON S.A.;AD072IF - DISTRIBUCION COMPLETA - SANTA ROSA LA PAMPA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 117 04-2018-8AEGC9HPAJG530401-;$ 63.505,18;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
27/2/2023;OC-00012911;SERVICIOS MECANICOS SRL;AF234XX - SERVICE 40000 KM + ALIN ROT Y BAL - FORMOSA -NISSAN FRONTIER CD S 2.3 D 4X4 MT --2022-8ANBD33B1NL158281-GARANTIA;$ 141.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
27/2/2023;OC-00012912;YACOPINI MIRAI SA;AF234YX - SERVICE 30000 KM + ALIN ROT Y BAL + LAVADO INTEGRAL - SAN JUAN-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B9NL186779-GARANTIA;$ 99.699,99;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
27/2/2023;OC-00012916;ARCASTI DANIEL GUSTAVO;Candados para portones REFEFO SH I, SH II, Casetas y  Gabinetes. ACYTRA 901;$ 869.780,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
27/2/2023;OC-00012917;DESTEFANO NORA EDITH - NEUMATICOS CENTRO;245/70R16-RR AT/R SERIE4-FATE;$ 1.988.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
1/3/2023;OC-00012919;Nacion Seguros S.A.;"Póliza para Desarrollo de plataforma app y serv de hosting entre el Min Cultura y Arsat para Póliza 21906	Monto asegurado U$S 150.000	Duración 15 meses, facturación trimestral. Comienza 14/02/2023	Prima U$S 371,68";$ 1.858,40;Dólares;Gerencia Comercial;Contratacion directa - Inciso K
1/3/2023;OC-00012924;Capristo Jorge Armando - SERAC MOTORS;AB263RK - PROVISION Y REEMPLAZO DE MANGUERA DE INTERCOOLER + EMBRAGUE COMPLETO Y CRAPODINA + RETEN DE BANCADA  + ADAPTADOR DE CILINDRO + LIQ DE FRENO - FORMOSA -FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J0HJ007264-;$ 52.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
1/3/2023;OC-00012920;Nacion Seguros S.A.;Póliza Ministerio de Trabajo, Empleo y Seguridad Social Suma asegurada $7.500.000 Desde 15/02/2023 por 6 meses Prima $36.960;$ 36.960,00;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
1/3/2023;OC-00012922;Peugeot Rapide Challans - Challans SA;AD072IB - REEMPLAZO DE 2 PRECAPS Y EXTREMOS, 2 BIELETAS Y ALINEACION URGENTE POR ROTURA DE PRECAP - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 124 05-2018-8AEGC9HPAJG530636-;$ 224.162,68;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
1/3/2023;OC-00012923;SOLUCIONES TOK S.A.;LOGOS AUTOADHESIVOS;$ 5.200,00;Pesos;Gerencia de Relaciones Institucionales;
1/3/2023;OC-00012921;PUNTA BRAVA S.A.;AD803LX  - Reemplazo de bateria urgente por agotamiento-TOYOTA COROLLA XEI PACK 1.8 CVT--2019-9BRBU3HE9K0190505-GARANTIA;$ 29.040,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
1/3/2023;OC-00012918;ECOBAT S.R.L;Enero y Febrero 2023;$ 41.140,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
2/3/2023;OC-00012929;Nacion Seguros S.A.;SEGUROS MACBOOKPRO;$ 397,56;Dólares;Gerencia de Relaciones Institucionales;Contratacion directa - Inciso K
2/3/2023;OC-00012930;CA GROUP S.A.;Compra de sensores de temperatura de entrada y salida para máquina enfriadora de agua de la ETB, según especificaciones;$ 889,38;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
2/3/2023;OC-00012927;CABALLITO CARS SA;AF234YQ - Service 50000 km con rotacion alineacion y balanceo - Benavidez-NISSAN FRONTIER CD S 2.3 D 4X4 MT - CUPULA--2022-8ANBD33B7NL168832-GARANTIA;$ 82.200,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
2/3/2023;OC-00012928;CABALLITO CARS SA;AF234YF - SERVICE 40000 KM + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B6NL168854-GARANTIA;$ 92.900,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
2/3/2023;OC-00012931;TRIUNFO COOPERATIVA DE SEGUROS LIMITADA;Franquicia Sniestrotro 1125672 - ARSAT - 25.4.2022 - AC787OR - DP TR Resp del 3ro - Pza 5555797 - Triu;$ 35.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
2/3/2023;OC-00012926;SOLUCIONES TOK S.A.;Ploteo y colocación de 3 antenas TDA 90 cm de diametro;$ 50.000,00;Pesos;Gerencia de Relaciones Institucionales;
3/3/2023;OC-00012933;R1 Bahia Blanca S.A.;LEU456 - PROVISION Y REEMPLAZO DE KIT DE EMBRAGUE Y DISTRIBUCION COMPLETAS - BAHIA BLANCA-RENAULT MASTER PH3 DCI 120 L--2012-93YADC1D6CJ133052-;$ 64.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
6/3/2023;OC-00012943;CARGO NET LOGISTIC S.A.;Flete internacional solicita gerencia de compras ;$ 2.464,87;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
6/3/2023;OC-00012934;ENERGIA SANTIAGO DEL ESTERO SAPEM;CARGOS POR UNICA VEZ - Instalación y obras de últimas millas para prestación de servicios de conectividad en escuelas de Santiago del Estero, según lo descripto en Convenio suscripto y Anexo I.b (adjuntos);$ 271.748,00;Dólares;Gerencia Comercial;Contratacion directa - Inciso K
6/3/2023;OC-00012936;Mancrol S.A.;Sensor de humo COFEM A35BST;$ 2.632,80;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
6/3/2023;OC-00012937;Sisal SA;Cable de fibra óptica LC/UPC a E2000/APC OS2 9/125 símplex monomodo PVC (OFNR) 2.0mm ;$ 3.000,80;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
6/3/2023;OC-00012938;Multifilter SRL;24x24x4 PLIZADOS;$ 3.038,00;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
6/3/2023;OC-00012935;HERNANDEZ MARIANO GABRIEL;1er año 1er Semestre alquiler deposito MZA;$ 168.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
20/6/2022;OC-00011607;Irdeto Access B.V.;Equipos DVB Streamer Irdeto (2unidades);$ 28.000,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso B
